Sample	Positions	Cs	Ts	Methylated	Coverage	Read	Experiment
D_Ko_C36_BL_YRL_M	79	139514	330698	29.67	470212	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	80	133829	319212	29.54	453041	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	81	130397	321051	28.88	451448	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	82	181297	325013	35.81	506310	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	83	112848	299472	27.37	412320	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	84	127223	293484	30.24	420707	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	85	216146	303069	41.63	519215	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	86	159571	285202	35.88	444773	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	87	179383	279990	39.05	459373	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	88	105633	263528	28.61	369161	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	89	132913	259580	33.86	392493	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	90	99583	248202	28.63	347785	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	91	123868	258123	32.43	381991	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	92	158790	247296	39.1	406086	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	93	127665	234848	35.22	362513	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	94	123906	245156	33.57	369062	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	95	116522	226261	33.99	342783	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	96	98397	215779	31.32	314176	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	97	164480	217431	43.07	381911	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	98	91214	182800	33.29	274014	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	99	99768	174044	36.44	273812	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	100	122446	296320	29.24	418766	R1	Co.Gar.RRBS
D_Ko_C36_BL_YRL_M	101	110322	347520	24.1	457842	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	1	3402579	7653742	30.77	11056321	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	2	4675	1402	76.93	6077	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	3	5459	4229	56.35	9688	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	4	136808	661603	17.14	798411	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	5	121778	479406	20.26	601184	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	6	185159	649241	22.19	834400	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	7	231517	735919	23.93	967436	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	8	187869	629132	22.99	817001	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	9	220143	645457	25.43	865600	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	10	226664	734669	23.58	961333	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	11	257929	767334	25.16	1025263	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	12	256320	707582	26.59	963902	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	13	216567	663164	24.62	879731	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	14	181145	639471	22.07	820616	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	15	213515	672626	24.09	886141	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	16	210951	662482	24.15	873433	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	17	216972	656398	24.84	873370	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	18	194375	673291	22.4	867666	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	19	208125	681120	23.4	889245	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	20	219958	670863	24.69	890821	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	21	222833	687498	24.48	910331	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	22	224857	686959	24.66	911816	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	23	216336	649966	24.97	866302	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	24	182532	653432	21.83	835964	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	25	237903	678298	25.97	916201	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	26	189502	638710	22.88	828212	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	27	231374	644523	26.42	875897	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	28	201382	627527	24.29	828909	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	29	209338	615268	25.39	824606	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	30	187960	616816	23.36	804776	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	31	234098	643563	26.67	877661	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	32	194126	612376	24.07	806502	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	33	192622	607819	24.06	800441	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	34	224627	600654	27.22	825281	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	35	197415	591571	25.02	788986	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	36	188773	583565	24.44	772338	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	37	194998	599194	24.55	794192	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	38	187439	570018	24.75	757457	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	39	211772	571274	27.04	783046	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	40	196853	566410	25.79	763263	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	41	216263	568194	27.57	784457	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	42	197608	539807	26.8	737415	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	43	316616	567283	35.82	883899	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	44	190433	536664	26.19	727097	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	45	219729	537018	29.04	756747	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	46	162462	526587	23.58	689049	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	47	175003	512435	25.46	687438	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	48	171823	507501	25.29	679324	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	49	191307	512752	27.17	704059	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	50	173670	489849	26.17	663519	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	51	176299	483269	26.73	659568	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	52	165568	466661	26.19	632229	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	53	185745	454290	29.02	640035	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	54	297129	459454	39.27	756583	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	55	162969	448036	26.67	611005	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	56	184502	447568	29.19	632070	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	57	152785	420505	26.65	573290	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	58	157662	424678	27.07	582340	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	59	201752	419194	32.49	620946	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	60	139782	397402	26.02	537184	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	61	172209	397968	30.2	570177	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	62	147438	379712	27.97	527150	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	63	147448	368257	28.59	515705	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	64	140715	365451	27.8	506166	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	65	178255	370945	32.46	549200	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	66	140519	352702	28.49	493221	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	67	178491	353271	33.57	531762	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	68	169551	342541	33.11	512092	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	69	157410	329724	32.31	487134	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	70	136877	323544	29.73	460421	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	71	142399	316385	31.04	458784	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	72	154616	322078	32.44	476694	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	73	152034	303731	33.36	455765	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	74	153856	292264	34.49	446120	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	75	150053	292268	33.92	442321	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	76	127531	279166	31.36	406697	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	77	126679	266817	32.19	393496	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	78	121284	256882	32.07	378166	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	79	119387	254287	31.95	373674	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	80	113630	240993	32.04	354623	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	81	110744	247270	30.93	358014	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	82	151591	246722	38.06	398313	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	83	94987	229303	29.29	324290	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	84	113960	222052	33.92	336012	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	85	232300	241323	49.05	473623	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	86	142712	215280	39.86	357992	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	87	169431	214678	44.11	384109	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	88	91493	201316	31.25	292809	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	89	114195	196929	36.7	311124	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	90	84164	189044	30.81	273208	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	91	104060	197671	34.49	301731	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	92	135297	191660	41.38	326957	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	93	105403	177352	37.28	282755	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	94	101110	183905	35.48	285015	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	95	101510	171238	37.22	272748	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	96	83768	164724	33.71	248492	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	97	192532	167341	53.5	359873	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	98	74459	136913	35.23	211372	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	99	90474	132309	40.61	222783	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	100	110622	228788	32.59	339410	R1	Co.Gar.RRBS
D_Ko_C45_BL_ADL_F	101	93378	270781	25.64	364159	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	1	2909566	7148147	28.93	10057713	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	2	9260	8064	53.45	17324	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	3	16618	19557	45.94	36175	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	4	134851	662898	16.9	797749	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	5	115429	465013	19.89	580442	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	6	168279	620596	21.33	788875	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	7	206387	727919	22.09	934306	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	8	167392	600224	21.81	767616	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	9	194188	616879	23.94	811067	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	10	205163	709733	22.42	914896	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	11	223043	735633	23.27	958676	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	12	224031	677320	24.86	901351	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	13	195837	644982	23.29	840819	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	14	167909	619305	21.33	787214	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	15	190447	653105	22.58	843552	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	16	177735	639262	21.75	816997	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	17	191705	635506	23.17	827211	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	18	175550	650142	21.26	825692	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	19	179793	660635	21.39	840428	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	20	187366	651421	22.34	838787	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	21	198684	668142	22.92	866826	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	22	203217	665811	23.38	869028	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	23	189082	633801	22.98	822883	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	24	166465	637188	20.71	803653	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	25	198250	659740	23.11	857990	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	26	169613	624137	21.37	793750	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	27	192789	623543	23.62	816332	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	28	183062	615819	22.91	798881	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	29	176037	601331	22.65	777368	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	30	172520	604275	22.21	776795	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	31	193713	627549	23.59	821262	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	32	173752	601458	22.41	775210	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	33	173446	597575	22.5	771021	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	34	189930	589580	24.37	779510	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	35	166124	575859	22.39	741983	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	36	166667	571262	22.59	737929	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	37	171485	584850	22.67	756335	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	38	166119	555193	23.03	721312	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	39	182865	557858	24.69	740723	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	40	170309	552139	23.57	722448	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	41	178972	554916	24.39	733888	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	42	172233	529200	24.55	701433	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	43	200165	545442	26.85	745607	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	44	166805	520439	24.27	687244	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	45	169839	512937	24.87	682776	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	46	145858	508851	22.28	654709	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	47	153652	495436	23.67	649088	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	48	150114	489174	23.48	639288	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	49	163459	491439	24.96	654898	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	50	154041	470884	24.65	624925	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	51	151857	462429	24.72	614286	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	52	143073	445771	24.3	588844	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	53	150834	433846	25.8	584680	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	54	173422	427241	28.87	600663	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	55	138936	426079	24.59	565015	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	56	142504	420597	25.31	563101	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	57	127841	396859	24.36	524700	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	58	135835	400398	25.33	536233	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	59	156594	395756	28.35	552350	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	60	119589	372443	24.31	492032	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	61	141261	376236	27.3	517497	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	62	124911	353611	26.1	478522	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	63	123275	341875	26.5	465150	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	64	118546	343012	25.68	461558	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	65	134019	340918	28.22	474937	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	66	115893	328624	26.07	444517	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	67	140994	326137	30.18	467131	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	68	127721	313283	28.96	441004	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	69	122938	301752	28.95	424690	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	70	110821	297312	27.15	408133	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	71	113561	291675	28.02	405236	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	72	123146	289619	29.83	412765	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	73	121110	276305	30.47	397415	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	74	113500	265284	29.96	378784	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	75	119738	264520	31.16	384258	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	76	103516	254091	28.95	357607	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	77	101863	241076	29.7	342939	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	78	97678	231754	29.65	329432	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	79	93014	228860	28.9	321874	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	80	90370	220046	29.11	310416	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	81	92386	225519	29.06	317905	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	82	113789	222630	33.82	336419	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	83	78252	205218	27.61	283470	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	84	85975	200451	30.02	286426	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	85	120390	208918	36.56	329308	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	86	104437	195498	34.82	299935	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	87	108335	192493	36.01	300828	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	88	72477	180752	28.62	253229	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	89	89285	177746	33.44	267031	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	90	67651	169324	28.55	236975	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	91	82034	177541	31.6	259575	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	92	99679	172234	36.66	271913	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	93	83735	161344	34.17	245079	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	94	78829	162274	32.7	241103	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	95	76081	153610	33.12	229691	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	96	66198	147842	30.93	214040	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	97	90833	145607	38.42	236440	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	98	56609	122981	31.52	179590	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	99	57682	117315	32.96	174997	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	100	79482	201663	28.27	281145	R1	Co.Gar.RRBS
D_Ko_C45_BL_CHK_F	101	71807	225104	24.18	296911	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	1	3330122	6328810	34.48	9658932	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	2	4805	2090	69.69	6895	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	3	6036	5186	53.79	11222	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	4	140686	550817	20.34	691503	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	5	112258	387230	22.47	499488	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	6	170466	507897	25.13	678363	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	7	209795	609188	25.62	818983	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	8	165898	496049	25.06	661947	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	9	201495	512897	28.21	714392	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	10	201947	586175	25.62	788122	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	11	233389	624562	27.2	857951	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	12	226472	564280	28.64	790752	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	13	193842	535463	26.58	729305	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	14	166218	515700	24.38	681918	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	15	192110	539410	26.26	731520	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	16	184235	529044	25.83	713279	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	17	198995	530479	27.28	729474	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	18	173363	536592	24.42	709955	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	19	181648	549324	24.85	730972	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	20	182804	536566	25.41	719370	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	21	196190	551794	26.23	747984	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	22	198422	548700	26.56	747122	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	23	187852	524022	26.39	711874	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	24	160370	523420	23.45	683790	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	25	194999	541488	26.48	736487	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	26	165975	513511	24.43	679486	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	27	199246	514266	27.92	713512	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	28	179630	505406	26.22	685036	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	29	179400	494791	26.61	674191	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	30	163664	497227	24.76	660891	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	31	192111	515431	27.15	707542	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	32	168008	495498	25.32	663506	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	33	169336	489985	25.68	659321	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	34	187061	483542	27.89	670603	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	35	162411	475022	25.48	637433	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	36	163077	470976	25.72	634053	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	37	168449	484972	25.78	653421	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	38	160882	458202	25.99	619084	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	39	178600	462198	27.87	640798	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	40	166513	458050	26.66	624563	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	41	186752	471630	28.37	658382	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	42	180217	445567	28.8	625784	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	43	240778	458206	34.45	698984	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	44	169749	437817	27.94	607566	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	45	178063	433337	29.12	611400	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	46	141043	428717	24.75	569760	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	47	156949	419927	27.21	576876	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	48	147879	415733	26.24	563612	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	49	167825	417637	28.67	585462	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	50	152903	402507	27.53	555410	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	51	154212	396386	28.01	550598	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	52	141663	384053	26.95	525716	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	53	157431	375644	29.53	533075	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	54	221529	375612	37.1	597141	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	55	142186	371637	27.67	513823	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	56	154938	368325	29.61	523263	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	57	132646	346339	27.69	478985	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	58	138023	350862	28.23	488885	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	59	176096	360307	32.83	536403	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	60	120334	329236	26.77	449570	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	61	143973	333170	30.17	477143	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	62	127743	315783	28.8	443526	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	63	125668	307565	29.01	433233	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	64	121414	306616	28.37	428030	R1	Co.Gar.RRBS
D_Ko_C45_BL_YRL_F	65	147829	311694	32.17	459523	R1	Co.Gar.RRBS
