Focal_Region	Boots	Experiment	Variable
Undiverged	0.102561351303197	CG	FST
Focal	-0.0711914866942512	CG	FST
Undiverged	0.0114920599631224	CG	FST
Focal	0.244589879604012	CG	FST
Undiverged	0.0566584545232061	CG	FST
Focal	0.274089250173339	CG	FST
Undiverged	-0.0532471155168997	CG	FST
Focal	0.33374129690484	CG	FST
Undiverged	-0.130283855227477	CG	FST
Focal	0.100234197018533	CG	FST
Undiverged	-0.131608981344703	CG	FST
Focal	-0.036324410719739	CG	FST
Undiverged	-0.0119484804337761	CG	FST
Focal	0.0863676084070402	CG	FST
Undiverged	-0.207331474937667	CG	FST
Focal	0.106822328210108	CG	FST
Undiverged	-0.0362261506789077	CG	FST
Focal	0.00975022834841523	CG	FST
Undiverged	-0.116886080044719	CG	FST
Focal	-0.0249317967497792	CG	FST
Undiverged	-0.0273481605236818	CG	FST
Focal	0.212100548292621	CG	FST
Undiverged	0.050463085211974	CG	FST
Focal	0.251561172283512	CG	FST
Undiverged	0.00784834446216695	CG	FST
Focal	0.247929819848686	CG	FST
Undiverged	-0.051815241568324	CG	FST
Focal	0.378281810849099	CG	FST
Undiverged	-0.115989342644125	CG	FST
Focal	0.152344160292532	CG	FST
Undiverged	-0.281555197243171	CG	FST
Focal	0.110848281304417	CG	FST
Undiverged	0.00310067690116116	CG	FST
Focal	0.126020195546699	CG	FST
Undiverged	0.036498183826195	CG	FST
Focal	0.292207963666738	CG	FST
Undiverged	-0.123659623165461	CG	FST
Focal	0.2517226164093	CG	FST
Undiverged	-0.0435603829948498	CG	FST
Focal	0.0957389710062922	CG	FST
Undiverged	0.0669124150163391	CG	FST
Focal	0.271883858174316	CG	FST
Undiverged	0.0355744021608413	CG	FST
Focal	0.145932785366372	CG	FST
Undiverged	-0.0407489995275071	CG	FST
Focal	0.0689562185819948	CG	FST
Undiverged	0.0898009216876126	CG	FST
Focal	0.0878635925510125	CG	FST
Undiverged	-0.0684640870863176	CG	FST
Focal	0.331307952333294	CG	FST
Undiverged	-0.155505250701624	CG	FST
Focal	0.125644080650081	CG	FST
Undiverged	-0.113878029401234	CG	FST
Focal	0.0249207776431967	CG	FST
Undiverged	0.0522422539810928	CG	FST
Focal	0.0577346971575652	CG	FST
Undiverged	-0.0554299736663308	CG	FST
Focal	0.0195224172303607	CG	FST
Undiverged	-0.218030148991807	CG	FST
Focal	0.296340858397356	CG	FST
Undiverged	0.00483091810709921	CG	FST
Focal	0.390192687449033	CG	FST
Undiverged	-0.0618852927563536	CG	FST
Focal	0.205426351765984	CG	FST
Undiverged	0.0451049645328492	CG	FST
Focal	0.257241314088458	CG	FST
Undiverged	0.111554416316952	CG	FST
Focal	0.0777521113832867	CG	FST
Undiverged	-0.10155441539974	CG	FST
Focal	0.251877365358605	CG	FST
Undiverged	0.0189634651019831	CG	FST
Focal	0.0981490422211987	CG	FST
Undiverged	-0.000534397661793783	CG	FST
Focal	0.274566447116331	CG	FST
Undiverged	-0.137221401670334	CG	FST
Focal	0.214611687559282	CG	FST
Undiverged	-0.0396292274134179	CG	FST
Focal	0.200579307835986	CG	FST
Undiverged	-0.0959271422116952	CG	FST
Focal	0.0442906506275746	CG	FST
Undiverged	0.0336705209606473	CG	FST
Focal	0.136833917575381	CG	FST
Undiverged	-0.0237982087885091	CG	FST
Focal	0.0725811265170027	CG	FST
Undiverged	-0.116983912076881	CG	FST
Focal	0.161872977640696	CG	FST
Undiverged	-0.18224666279984	CG	FST
Focal	0.190695763385299	CG	FST
Undiverged	0.194181291096659	CG	FST
Focal	-0.0545926428897744	CG	FST
Undiverged	-0.0334276157411729	CG	FST
Focal	0.0780680815531378	CG	FST
Undiverged	-0.0228964005549113	CG	FST
Focal	0.172302909257564	CG	FST
Undiverged	0.0662604011333318	CG	FST
Focal	0.278520479771028	CG	FST
Undiverged	-0.174297481088122	CG	FST
Focal	0.0738028625655435	CG	FST
Undiverged	-0.0579191426711366	CG	FST
Focal	0.0734560306228361	CG	FST
Undiverged	0.0459564778835022	CG	FST
Focal	0.312846642525963	CG	FST
Undiverged	-0.0085881074338985	CG	FST
Focal	0.173491453293417	CG	FST
Undiverged	-0.00361293299759618	CG	FST
Focal	0.350271998896924	CG	FST
Undiverged	0.119136847780481	CG	FST
Focal	-0.0448585626286238	CG	FST
Undiverged	-0.209988203282684	CG	FST
Focal	0.273551802813363	CG	FST
Undiverged	-0.127131184144941	CG	FST
Focal	0.231770118092011	CG	FST
Undiverged	-0.0652409324666555	CG	FST
Focal	0.102047749788418	CG	FST
Undiverged	0.000361112498442239	CG	FST
Focal	0.22566852522799	CG	FST
Undiverged	-0.158421074461161	CG	FST
Focal	0.162055768572593	CG	FST
Undiverged	-0.150726138898761	CG	FST
Focal	0.249116378824317	CG	FST
Undiverged	-0.180933911358805	CG	FST
Focal	0.192993830133925	CG	FST
Undiverged	0.0503875983785448	CG	FST
Focal	0.215978344098989	CG	FST
Undiverged	-0.151024611630263	CG	FST
Focal	0.127860330998375	CG	FST
Undiverged	-0.0432990649614281	CG	FST
Focal	0.00401977223253018	CG	FST
Undiverged	-0.0192187588721015	CG	FST
Focal	0.30406961302456	CG	FST
Undiverged	0.131801397561357	CG	FST
Focal	0.10602559774159	CG	FST
Undiverged	-0.0794978270795684	CG	FST
Focal	0.284496957822858	CG	FST
Undiverged	0.0783451833662915	CG	FST
Focal	0.0298164549921002	CG	FST
Undiverged	-0.152397318118437	CG	FST
Focal	0.114211639276273	CG	FST
Undiverged	-0.0159747582951096	CG	FST
Focal	0.240766430058533	CG	FST
Undiverged	0.0430133170310199	CG	FST
Focal	0.0446491320099938	CG	FST
Undiverged	-0.012731127949818	CG	FST
Focal	0.336863794120728	CG	FST
Undiverged	-0.0399858779827349	CG	FST
Focal	0.140782842061528	CG	FST
Undiverged	0.094454502779062	CG	FST
Focal	0.0791274012590353	CG	FST
Undiverged	0.0866398495747694	CG	FST
Focal	0.270088327484371	CG	FST
Undiverged	-0.114279022780233	CG	FST
Focal	0.0392885136823585	CG	FST
Undiverged	0.00354439892619972	CG	FST
Focal	0.100170635262597	CG	FST
Undiverged	-0.00220123667165757	CG	FST
Focal	0.199396884514172	CG	FST
Undiverged	0.0326815641267395	CG	FST
Focal	0.0848459792424195	CG	FST
Undiverged	-0.0800595262253538	CG	FST
Focal	0.00308024187259298	CG	FST
Undiverged	-0.133575793798608	CG	FST
Focal	0.120547093508687	CG	FST
Undiverged	-0.0649233789869305	CG	FST
Focal	0.411128397681667	CG	FST
Undiverged	-0.113144314253224	CG	FST
Focal	0.313221152481879	CG	FST
Undiverged	-0.0522360730935204	CG	FST
Focal	0.0554884342222609	CG	FST
Undiverged	-0.173441713185209	CG	FST
Focal	0.189984909665171	CG	FST
Undiverged	-0.00764200689889389	CG	FST
Focal	0.114770506476569	CG	FST
Undiverged	0.152811882990602	CG	FST
Focal	0.303603887365629	CG	FST
Undiverged	0.120256546664163	CG	FST
Focal	0.199740630899674	CG	FST
Undiverged	-0.127234227595472	CG	FST
Focal	0.262658536973559	CG	FST
Undiverged	-0.0966947986139442	CG	FST
Focal	0.125186375232811	CG	FST
Undiverged	-0.081847963700335	CG	FST
Focal	0.25760651876897	CG	FST
Undiverged	-0.149221296522273	CG	FST
Focal	0.282434342423329	CG	FST
Undiverged	0.0101327034034207	CG	FST
Focal	0.0966038015843692	CG	FST
Undiverged	-0.0187438836033909	CG	FST
Focal	0.221183389938543	CG	FST
Undiverged	-0.0630199276223307	CG	FST
Focal	0.304079688488679	CG	FST
Undiverged	-0.0237909592102759	CG	FST
Focal	0.035407775826601	CG	FST
Undiverged	0.0258892015844413	CG	FST
Focal	0.182236801053939	CG	FST
Undiverged	0.0536399482092396	CG	FST
Focal	0.0892520070318911	CG	FST
Undiverged	0.0307689281217539	CG	FST
Focal	0.201456201515922	CG	FST
Undiverged	-0.0973237589945134	CG	FST
Focal	0.205989001416463	CG	FST
Undiverged	0.0161000876542783	CG	FST
Focal	0.179660767151486	CG	FST
Undiverged	0.073717800516939	CG	FST
Focal	0.163604874217939	CG	FST
Undiverged	0.150069490823628	CG	FST
Focal	0.106317168053644	CG	FST
Undiverged	-0.00644991481579854	CG	FST
Focal	0.103931324916928	CG	FST
Undiverged	-0.252933052753518	CG	FST
Focal	0.275499915744167	CG	FST
Undiverged	-0.0722815541254715	CG	FST
Focal	0.219599222497666	CG	FST
Undiverged	-0.17596222130243	CG	FST
Focal	0.193718692579505	CG	FST
Undiverged	-0.00228469894986407	CG	FST
Focal	0.112900007252401	CG	FST
Undiverged	-0.17796654565076	CG	FST
Focal	0.0867524516269891	CG	FST
Undiverged	-0.210728352118622	CG	FST
Focal	0.0704936545444058	CG	FST
Undiverged	0.0892630651008974	CG	FST
Focal	0.243586354261183	CG	FST
Undiverged	-0.0539096110854233	CG	FST
Focal	0.0183074197334005	CG	FST
Undiverged	0.0371216045713608	CG	FST
Focal	0.187010887894266	CG	FST
Undiverged	-0.0178163758648734	CG	FST
Focal	0.0998101823773443	CG	FST
Undiverged	-0.239213880475697	CG	FST
Focal	0.240111608598401	CG	FST
Undiverged	-0.0323101488094081	CG	FST
Focal	0.0421437468451337	CG	FST
Undiverged	0.089029844538797	CG	FST
Focal	0.128204862885859	CG	FST
Undiverged	0.0429076860393984	CG	FST
Focal	0.376264355214358	CG	FST
Undiverged	-0.0674169307254057	CG	FST
Focal	0.224085046248219	CG	FST
Undiverged	0.070591168285545	CG	FST
Focal	0.122228302933275	CG	FST
Undiverged	-0.141417524358419	CG	FST
Focal	-0.0157710221009827	CG	FST
Undiverged	0.0798207478268941	CG	FST
Focal	0.206924990615991	CG	FST
Undiverged	0.0464848995107018	CG	FST
Focal	-0.0168068970602921	CG	FST
Undiverged	-0.073124524150129	CG	FST
Focal	0.131705751248666	CG	FST
Undiverged	0.117088966909833	CG	FST
Focal	0.117778839130797	CG	FST
Undiverged	-0.134419634824132	CG	FST
Focal	0.166323050075208	CG	FST
Undiverged	-0.0626717209559444	CG	FST
Focal	0.182102979113038	CG	FST
Undiverged	-0.0953483439452406	CG	FST
Focal	0.233688849744464	CG	FST
Undiverged	-0.0800680357490591	CG	FST
Focal	0.262993296724181	CG	FST
Undiverged	-0.107014195726603	CG	FST
Focal	0.173280333607002	CG	FST
Undiverged	-0.084513569073871	CG	FST
Focal	0.169552185403981	CG	FST
Undiverged	0.0712231954852417	CG	FST
Focal	0.107051634048368	CG	FST
Undiverged	0.12762832043202	CG	FST
Focal	0.125569191118331	CG	FST
Undiverged	0.00306167067740323	CG	FST
Focal	0.197745666918613	CG	FST
Undiverged	0.0909044309216167	CG	FST
Focal	0.400180474320266	CG	FST
Undiverged	0.0476206270415241	CG	FST
Focal	-0.0133561560066329	CG	FST
Undiverged	0.0250965075494817	CG	FST
Focal	0.258446780338905	CG	FST
Undiverged	0.0269829190033838	CG	FST
Focal	0.231487028177705	CG	FST
Undiverged	0.0243606636590726	CG	FST
Focal	0.284667394160436	CG	FST
Undiverged	-0.0115895360484177	CG	FST
Focal	0.318225201647943	CG	FST
Undiverged	0.0712831472472362	CG	FST
Focal	0.2296398127781	CG	FST
Undiverged	-0.0405601302755695	CG	FST
Focal	0.178125643267256	CG	FST
Undiverged	0.0742136612959316	CG	FST
Focal	0.13601074601761	CG	FST
Undiverged	-0.0697881152963151	CG	FST
Focal	0.03806767745933	CG	FST
Undiverged	-0.08590451531214	CG	FST
Focal	0.120805578930844	CG	FST
Undiverged	0.120746077088583	CG	FST
Focal	0.173956336429146	CG	FST
Undiverged	-0.0858504028776715	CG	FST
Focal	0.106973755916172	CG	FST
Undiverged	-0.111830001230189	CG	FST
Focal	0.268205096478896	CG	FST
Undiverged	-0.0130678439568365	CG	FST
Focal	0.141655972034565	CG	FST
Undiverged	0.0293097928547409	CG	FST
Focal	0.104146840469053	CG	FST
Undiverged	0.123191954522317	CG	FST
Focal	0.286746445168738	CG	FST
Undiverged	-0.249742504443132	CG	FST
Focal	0.133458181419891	CG	FST
Undiverged	-0.0459445379929187	CG	FST
Focal	0.0135834263876066	CG	FST
Undiverged	-0.126763536937253	CG	FST
Focal	0.173869529118099	CG	FST
Undiverged	-0.0545043852751035	CG	FST
Focal	0.156766223583788	CG	FST
Undiverged	-0.0572144438010676	CG	FST
Focal	0.328570431378397	CG	FST
Undiverged	-0.0523655773456572	CG	FST
Focal	0.108638441969742	CG	FST
Undiverged	-0.0755476071325014	CG	FST
Focal	0.202870445672112	CG	FST
Undiverged	0.0965328667449812	CG	FST
Focal	0.111791192494674	CG	FST
Undiverged	-0.0224189468728912	CG	FST
Focal	0.165052298724071	CG	FST
Undiverged	-0.0464838227656307	CG	FST
Focal	0.249077913612518	CG	FST
Undiverged	-0.0253498294149139	CG	FST
Focal	0.166212853842314	CG	FST
Undiverged	-0.0675903740930757	CG	FST
Focal	0.139122317885771	CG	FST
Undiverged	0.0090321072971619	CG	FST
Focal	0.175396470087523	CG	FST
Undiverged	-0.106540061477131	CG	FST
Focal	0.0760930192928696	CG	FST
Undiverged	-0.0815882591359141	CG	FST
Focal	0.0458486024064524	CG	FST
Undiverged	0.10848222310229	CG	FST
Focal	0.0435177167828174	CG	FST
Undiverged	-0.103343271346307	CG	FST
Focal	0.226786697905518	CG	FST
Undiverged	0.118341632776696	CG	FST
Focal	0.083573793741845	CG	FST
Undiverged	0.127426395127301	CG	FST
Focal	0.157676521863828	CG	FST
Undiverged	-0.144707432463769	CG	FST
Focal	0.17781787877423	CG	FST
Undiverged	0.0967929736398311	CG	FST
Focal	0.070504094440336	CG	FST
Undiverged	0.0817843353242386	CG	FST
Focal	0.319590277702739	CG	FST
Undiverged	-0.229096630962695	CG	FST
Focal	0.146763254600965	CG	FST
Undiverged	-0.0296093659481906	CG	FST
Focal	0.251438411332265	CG	FST
Undiverged	-0.116263249332467	CG	FST
Focal	0.167193904117981	CG	FST
Undiverged	0.0130825877033321	CG	FST
Focal	0.147374977703882	CG	FST
Undiverged	0.148998300524648	CG	FST
Focal	0.177229568847223	CG	FST
Undiverged	-0.0209237303679037	CG	FST
Focal	0.294615817740713	CG	FST
Undiverged	-0.0897046444569691	CG	FST
Focal	0.162654712065809	CG	FST
Undiverged	0.115232987345933	CG	FST
Focal	0.137305384419498	CG	FST
Undiverged	-0.0149885874440617	CG	FST
Focal	0.116727906529287	CG	FST
Undiverged	0.096189825635465	CG	FST
Focal	0.13504044612944	CG	FST
Undiverged	0.0104273938786443	CG	FST
Focal	0.132886334660941	CG	FST
Undiverged	-0.133838245216992	CG	FST
Focal	0.0633130036861054	CG	FST
Undiverged	-0.127137754535568	CG	FST
Focal	-0.0203850393814818	CG	FST
Undiverged	-0.0497009764325207	CG	FST
Focal	0.261365818922477	CG	FST
Undiverged	-0.0797782430096904	CG	FST
Focal	0.179799178557023	CG	FST
Undiverged	-0.177107240355426	CG	FST
Focal	0.365580472018682	CG	FST
Undiverged	-0.126379859175257	CG	FST
Focal	0.050123963637723	CG	FST
Undiverged	0.0346251085955398	CG	FST
Focal	0.267504067604308	CG	FST
Undiverged	-0.0151028987462801	CG	FST
Focal	0.172272254441335	CG	FST
Undiverged	-0.00261001576803448	CG	FST
Focal	0.259459684447035	CG	FST
Undiverged	-0.00152108659476013	CG	FST
Focal	0.0731697213015264	CG	FST
Undiverged	0.0669751940404474	CG	FST
Focal	0.157061249447663	CG	FST
Undiverged	0.0648606741684938	CG	FST
Focal	0.156908916760011	CG	FST
Undiverged	-0.0483154518781363	CG	FST
Focal	0.251764316677851	CG	FST
Undiverged	0.0374881792899556	CG	FST
Focal	0.260617458711985	CG	FST
Undiverged	-0.0631744233728288	CG	FST
Focal	0.133917923958544	CG	FST
Undiverged	-0.0368414730479043	CG	FST
Focal	0.159454764342836	CG	FST
Undiverged	-0.0688282947505057	CG	FST
Focal	0.294770858944774	CG	FST
Undiverged	0.00983789521930643	CG	FST
Focal	0.0278029886709011	CG	FST
Undiverged	-0.0181103632008315	CG	FST
Focal	0.252662092780008	CG	FST
Undiverged	-0.00241872768106159	CG	FST
Focal	0.297736292748781	CG	FST
Undiverged	-0.00233345716577853	CG	FST
Focal	0.0790645221525854	CG	FST
Undiverged	0.0941794779320112	CG	FST
Focal	0.100432469777238	CG	FST
Undiverged	0.125418523451951	CG	FST
Focal	0.160956387128099	CG	FST
Undiverged	-0.0737297605430402	CG	FST
Focal	0.378430245895486	CG	FST
Undiverged	-0.186385677781058	CG	FST
Focal	0.181299151663375	CG	FST
Undiverged	0.165221274813312	CG	FST
Focal	0.236685932203153	CG	FST
Undiverged	-0.0259054720079156	CG	FST
Focal	0.00177899030192047	CG	FST
Undiverged	-0.0874703553298566	CG	FST
Focal	0.248203155543827	CG	FST
Undiverged	0.0608154515274254	CG	FST
Focal	0.105658441473548	CG	FST
Undiverged	-0.143533571969592	CG	FST
Focal	0.0169633045463875	CG	FST
Undiverged	-0.0504682024013291	CG	FST
Focal	0.177064670428082	CG	FST
Undiverged	-0.132729198419618	CG	FST
Focal	0.205511602505765	CG	FST
Undiverged	-0.0141339540568396	CG	FST
Focal	0.0969837158261546	CG	FST
Undiverged	-0.251548607051825	CG	FST
Focal	0.0448531458475878	CG	FST
Undiverged	0.0414779180308883	CG	FST
Focal	0.129812526730435	CG	FST
Undiverged	0.140585319154164	CG	FST
Focal	0.11671666715867	CG	FST
Undiverged	-0.110794341650425	CG	FST
Focal	0.127808768883358	CG	FST
Undiverged	0.115197789372312	CG	FST
Focal	0.204893657583792	CG	FST
Undiverged	0.0160432097917277	CG	FST
Focal	0.18587958569814	CG	FST
Undiverged	0.0925133241324884	CG	FST
Focal	0.306863582818735	CG	FST
Undiverged	0.0335912989092547	CG	FST
Focal	0.190683167378883	CG	FST
Undiverged	-0.0201932526910815	CG	FST
Focal	-0.0450597153923818	CG	FST
Undiverged	0.0536573788315192	CG	FST
Focal	0.169669344545387	CG	FST
Undiverged	0.0284261558263641	CG	FST
Focal	0.172178116770136	CG	FST
Undiverged	-0.0394069536231731	CG	FST
Focal	-0.164944608205629	CG	FST
Undiverged	0.0559602925986366	CG	FST
Focal	0.247475432645057	CG	FST
Undiverged	-0.085331551654464	CG	FST
Focal	0.256520635441659	CG	FST
Undiverged	0.135907769547087	CG	FST
Focal	0.0885120591771732	CG	FST
Undiverged	-0.0651206229430541	CG	FST
Focal	0.123649265874615	CG	FST
Undiverged	-0.250666010105177	CG	FST
Focal	0.020040818228442	CG	FST
Undiverged	0.0184503635842459	CG	FST
Focal	0.0727219931261748	CG	FST
Undiverged	-0.111936554245144	CG	FST
Focal	0.042787793595297	CG	FST
Undiverged	-0.112859031645057	CG	FST
Focal	0.238824859805291	CG	FST
Undiverged	0.0918089349342837	CG	FST
Focal	0.0450488313333712	CG	FST
Undiverged	-0.0944714720179662	CG	FST
Focal	0.0661498577943175	CG	FST
Undiverged	-0.0983473598384545	CG	FST
Focal	-0.0794488020929711	CG	FST
Undiverged	-0.0301562329399764	CG	FST
Focal	0.0780427096315362	CG	FST
Undiverged	-0.0542993936133699	CG	FST
Focal	0.368398681400174	CG	FST
Undiverged	-0.0347178340444317	CG	FST
Focal	0.0595469931059367	CG	FST
Undiverged	-0.0587023434766722	CG	FST
Focal	0.357905723889111	CG	FST
Undiverged	-0.162628060165638	CG	FST
Focal	0.181888427511957	CG	FST
Undiverged	0.0755073748059132	CG	FST
Focal	0.344865320666407	CG	FST
Undiverged	-0.107254089534512	CG	FST
Focal	0.353674823610684	CG	FST
Undiverged	-0.0197312938084949	CG	FST
Focal	0.279792348471991	CG	FST
Undiverged	0.167536290432152	CG	FST
Focal	0.214988743011251	CG	FST
Undiverged	-0.00784747240888854	CG	FST
Focal	0.0680761476222326	CG	FST
Undiverged	0.131059932488724	CG	FST
Focal	0.215772719740154	CG	FST
Undiverged	-0.0266056642757454	CG	FST
Focal	0.29323868245338	CG	FST
Undiverged	0.0313767178537854	CG	FST
Focal	0.279892559273201	CG	FST
Undiverged	0.0133634180655265	CG	FST
Focal	0.333246026215016	CG	FST
Undiverged	0.0799922876426009	CG	FST
Focal	-0.0244196509958865	CG	FST
Undiverged	-0.151771188576871	CG	FST
Focal	0.243215774489453	CG	FST
Undiverged	-0.00721190608049774	CG	FST
Focal	0.189805248797018	CG	FST
Undiverged	0.0134075759600032	CG	FST
Focal	0.243225304142644	CG	FST
Undiverged	-0.0780535426875006	CG	FST
Focal	0.104335923959862	CG	FST
Undiverged	0.0892868353395862	CG	FST
Focal	0.240741941593289	CG	FST
Undiverged	-0.0341916300910506	CG	FST
Focal	0.167547089705384	CG	FST
Undiverged	-0.033441861605763	CG	FST
Focal	0.146286439124474	CG	FST
Undiverged	0.0283071823298146	CG	FST
Focal	0.0559686790615877	CG	FST
Undiverged	0.116867689018785	CG	FST
Focal	0.012068531903047	CG	FST
Undiverged	0.195900149414743	CG	FST
Focal	0.203024153038747	CG	FST
Undiverged	-0.0701512545926229	CG	FST
Focal	-0.0171809637446709	CG	FST
Undiverged	0.0846739708711686	CG	FST
Focal	0.0957773944631587	CG	FST
Undiverged	-0.0909617318166656	CG	FST
Focal	0.0821319679888493	CG	FST
Undiverged	-0.19785329755389	CG	FST
Focal	0.149767263925676	CG	FST
Undiverged	-0.0600138407977952	CG	FST
Focal	0.0995563811884483	CG	FST
Undiverged	0.0715530956017641	CG	FST
Focal	0.228931426441281	CG	FST
Undiverged	-0.0770824232271321	CG	FST
Focal	0.235146475286307	CG	FST
Undiverged	0.17085797025798	CG	FST
Focal	0.19432862767475	CG	FST
Undiverged	0.044903406140539	CG	FST
Focal	-0.0989616778413922	CG	FST
Undiverged	0.0240245087401938	CG	FST
Focal	0.170306877999693	CG	FST
Undiverged	0.0627304890222821	CG	FST
Focal	0.21951599078786	CG	FST
Undiverged	0.0202741519667876	CG	FST
Focal	0.140589795392031	CG	FST
Undiverged	-0.0299977989502731	CG	FST
Focal	0.0685544199953817	CG	FST
Undiverged	0.0337082522360579	CG	FST
Focal	0.240253735505085	CG	FST
Undiverged	0.0975326985248314	CG	FST
Focal	0.189668450988099	CG	FST
Undiverged	-0.1003449493615	CG	FST
Focal	0.0135067500242261	CG	FST
Undiverged	-0.165343829884943	CG	FST
Focal	0.183634041608776	CG	FST
Undiverged	-0.0433028553534823	CG	FST
Focal	0.210491651741215	CG	FST
Undiverged	-0.118910604798197	CG	FST
Focal	0.203449074327645	CG	FST
Undiverged	0.0814232369796637	CG	FST
Focal	0.273839193614927	CG	FST
Undiverged	-0.132016213480247	CG	FST
Focal	-0.00678344081402827	CG	FST
Undiverged	0.0752321151618014	CG	FST
Focal	0.0958599357841732	CG	FST
Undiverged	-0.0303923232322271	CG	FST
Focal	0.113588866721047	CG	FST
Undiverged	0.0617193184924968	CG	FST
Focal	0.255169410575154	CG	FST
Undiverged	-0.0859189753862899	CG	FST
Focal	0.127835272047551	CG	FST
Undiverged	-0.071879440919901	CG	FST
Focal	0.159320487882602	CG	FST
Undiverged	0.0924205485161632	CG	FST
Focal	0.179933472247102	CG	FST
Undiverged	-0.0140769010356774	CG	FST
Focal	0.116739911277194	CG	FST
Undiverged	-0.0698160494657068	CG	FST
Focal	0.0886529620904348	CG	FST
Undiverged	-0.165767370011098	CG	FST
Focal	0.147178559660469	CG	FST
Undiverged	-0.0431966295633675	CG	FST
Focal	0.207698857653933	CG	FST
Undiverged	0.0490885189403962	CG	FST
Focal	0.167485463537741	CG	FST
Undiverged	-0.0580803432784508	CG	FST
Focal	0.287876432483881	CG	FST
Undiverged	-0.0448021206190079	CG	FST
Focal	0.221129763631169	CG	FST
Undiverged	-0.007367970517331	CG	FST
Focal	0.154289421212299	CG	FST
Undiverged	-0.0791504734056534	CG	FST
Focal	0.208676803141715	CG	FST
Undiverged	-0.0994686528427291	CG	FST
Focal	0.0411623242192697	CG	FST
Undiverged	-0.0873077885399602	CG	FST
Focal	0.329956625067348	CG	FST
Undiverged	-0.19845616649241	CG	FST
Focal	0.185276229212912	CG	FST
Undiverged	0.0430879625100687	CG	FST
Focal	0.169672363126211	CG	FST
Undiverged	-0.113574551218933	CG	FST
Focal	0.0524776361275135	CG	FST
Undiverged	-0.0453809574746642	CG	FST
Focal	-0.0314663377963901	CG	FST
Undiverged	0.14062837242893	CG	FST
Focal	0.274006349540961	CG	FST
Undiverged	-0.0743908254417083	CG	FST
Focal	-0.0340547564841896	CG	FST
Undiverged	0.0118695167406632	CG	FST
Focal	0.221979076655451	CG	FST
Undiverged	-0.054966491563797	CG	FST
Focal	0.268325593984501	CG	FST
Undiverged	-0.0420316508289425	CG	FST
Focal	0.249718677547537	CG	FST
Undiverged	-0.00603673942803732	CG	FST
Focal	0.216943953098751	CG	FST
Undiverged	-0.122256979107614	CG	FST
Focal	0.212723694528177	CG	FST
Undiverged	-0.014174999421979	CG	FST
Focal	0.270606271973239	CG	FST
Undiverged	-0.0106160790616104	CG	FST
Focal	0.126503244719188	CG	FST
Undiverged	-0.226020731629279	CG	FST
Focal	0.056532155830394	CG	FST
Undiverged	0.157336280805168	CG	FST
Focal	0.230216020333587	CG	FST
Undiverged	0.0723534301147648	CG	FST
Focal	0.0932205811065882	CG	FST
Undiverged	-0.074103598278225	CG	FST
Focal	0.185582569129963	CG	FST
Undiverged	0.203511839370493	CG	FST
Focal	0.14669335871687	CG	FST
Undiverged	0.0678777897513081	CG	FST
Focal	0.0899244667486038	CG	FST
Undiverged	0.234439113385942	CG	FST
Focal	0.158780379020714	CG	FST
Undiverged	0.0181396333552684	CG	FST
Focal	0.065417921071391	CG	FST
Undiverged	0.168523232679463	CG	FST
Focal	0.161001413109311	CG	FST
Undiverged	-0.0786999272134543	CG	FST
Focal	0.181479657371081	CG	FST
Undiverged	-0.238709203749813	CG	FST
Focal	0.22368908995489	CG	FST
Undiverged	0.0848792612822602	CG	FST
Focal	0.304114991559532	CG	FST
Undiverged	0.132808110503095	CG	FST
Focal	0.210740845012293	CG	FST
Undiverged	-0.172253033815223	CG	FST
Focal	0.245155373605849	CG	FST
Undiverged	-0.109544541213296	CG	FST
Focal	0.343237220492345	CG	FST
Undiverged	-0.0344595151435055	CG	FST
Focal	0.267671786617506	CG	FST
Undiverged	-0.0422116939829923	CG	FST
Focal	0.200581909506585	CG	FST
